date,fused_signal,signal_clipped,price,forward_return,realized_vol,confidence,llm_signal,llm_confidence,llm_tone,llm_summary,llm_action,deterministic_signal,deterministic_regime,deterministic_confidence,comp_momentum,comp_trend,comp_volume,comp_risk,comp_rs,position,position_prev,turnover,tc_cost,strategy_return,buy_hold_return
2023-10-13,0.0,0.0,251.12,-0.1558219178082192,0.498130718359287,0.21,0.0,0.3,neutral,Mixed technical signals with negative short-term momentum but positive long-term trend positioning. High volatility regime reduces confidence for directional positioning over the 1-week horizon.,hold,0.11487925959952136,choppy_high_vol,0.2972077408598325,"{'score': np.float64(-0.005297311060318555), 'components': {'momentum_returns': np.float64(-0.058305597369607574), 'macd_signal': np.float64(0.16300663614963185), 'rsi_moderation': 0.0}, 'interpretation': 'Neutral momentum'}","{'score': np.float64(0.23963552729578005), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.31008738004112324), 'cross_boost': 0.0}, 'interpretation': 'Moderate uptrend (weak ADX=12.4)'}","{'score': 0.8600000000000001, 'components': {'obv': 0.5, 'accumulation_distribution': 1.0, 'volume_spike': 0.3, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.2763896828463836), 'components': {'sharpe': np.float64(0.4329383446392731), 'sortino': np.float64(0.35754089727300836), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 0.6}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(0.12569459618384193), 'components': {'relative_performance': np.float64(0.16398616265965396), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(-0.03829156647581204)}, 'interpretation': 'In-line with S&P 500'}",0.0,0.0,0.0,0.0,-0.0,-0.1558219178082192
2023-10-20,-0.22015,-0.22015,211.99,-0.022123685079484923,0.5021634935822974,0.315,-0.35,0.45,bearish,"The stock exhibits negative momentum with recent 1-month and 3-month declines, bearish trend signals including price below MA50 and MACD bear cross, and high volatility that reduces confidence. Volume indicators show mixed signals with accumulation distribution trending up but OBV flat.",short,0.021515534948110673,choppy_high_vol,0.3965304372318388,"{'score': np.float64(-0.38172787274987613), 'components': {'momentum_returns': np.float64(-0.40704905094882077), 'macd_signal': np.float64(-0.6107299481657129), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bearish momentum'}","{'score': np.float64(-0.004629557799074192), 'components': {'ma_structure': 0.5, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.3306826999338696), 'cross_boost': 0.0}, 'interpretation': 'Neutral/choppy (weak ADX=13.2)'}","{'score': 0.9200000000000002, 'components': {'obv': 0.5, 'accumulation_distribution': 1.0, 'volume_spike': 0.6, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.22489602194447988), 'components': {'sharpe': np.float64(0.33313137109273894), 'sortino': np.float64(0.24978305308329113), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 0.6}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.0679906401227505), 'components': {'relative_performance': np.float64(-0.016829102330001067), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(-0.051161537792749436)}, 'interpretation': 'In-line with S&P 500'}",-0.22015,0.0,0.22015,0.000110075,0.0047604542702486055,-0.022123685079484923
2023-10-27,-0.3538125,-0.3538125,207.3,0.06107091172214174,0.4967435661860184,0.6,-0.45,0.6,bearish,"The stock exhibits strong bearish momentum with negative 1-month and 3-month returns, confirmed by a downtrend classification and oversold RSI. However, high volatility reduces confidence in the magnitude of further downside, and volume confirmation is mixed with OBV trending down but accumulation distribution flat.",short,-0.14481151700656095,downtrend_high_vol,0.43268403095229635,"{'score': np.float64(-0.5414623660539499), 'components': {'momentum_returns': np.float64(-0.5253267170060767), 'macd_signal': np.float64(-1.0), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bearish momentum'}","{'score': np.float64(-0.6342732548400413), 'components': {'ma_structure': -1.0, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.5745228757609069), 'cross_boost': 0.0}, 'interpretation': 'Strong downtrend (moderate ADX=23.0)'}","{'score': 0.26, 'components': {'obv': 0.0, 'accumulation_distribution': 0.5, 'volume_spike': 0.3, 'confirmation_bonus': 0.0}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.20249720574007607), 'components': {'sharpe': np.float64(0.28973069077348595), 'sortino': np.float64(0.20288999254015128), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 0.6}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.16490972470309448), 'components': {'relative_performance': np.float64(-0.12331479802427589), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(-0.04159492667881859)}, 'interpretation': 'In-line with S&P 500'}",-0.3538125,-0.22015,0.13366249999999996,6.683124999999999e-05,-0.021674483203690274,0.06107091172214174
2023-11-03,-0.2751875,-0.2751875,219.96,-0.024140752864157178,0.5189134563693762,0.5395703912439874,-0.35,0.45,bearish,"The stock shows negative momentum over 1-3 months with price below both MA50 and MA200, confirming a downtrend. High volatility reduces confidence in any reversal, while declining volume trends (OBV and Accumulation-Distribution) support continued selling pressure. The gap up event provides some short-term volatility risk but doesn't override the bearish technical structure.",short,-0.1414078248797486,downtrend_high_vol,0.464992738707912,"{'score': np.float64(-0.3166680938290428), 'components': {'momentum_returns': np.float64(-0.38667307973734655), 'macd_signal': np.float64(-0.3266529599988377), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bearish momentum'}","{'score': np.float64(-0.8217633558355102), 'components': {'ma_structure': -1.0, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.7443508657930346), 'cross_boost': 0.0}, 'interpretation': 'Strong downtrend (strong ADX=29.8)'}","{'score': 0.24, 'components': {'obv': 0.0, 'accumulation_distribution': 0.0, 'volume_spike': 0.7, 'confirmation_bonus': 0.1}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.21299620654227214), 'components': {'sharpe': np.float64(0.31017783222002876), 'sortino': np.float64(0.22471428438131757), 'max_drawdown': 0.0, 'volatility': 0.1, 'beta': 0.6}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.10389886195519203), 'components': {'relative_performance': np.float64(-0.05401901761862064), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(-0.04987984433657139)}, 'interpretation': 'In-line with S&P 500'}",-0.2751875,-0.3538125,0.078625,3.93125e-05,0.006603920928805252,-0.024140752864157178
2023-11-10,-0.2751875,-0.2751875,214.65,0.09154437456324249,0.5280272270850344,0.5383812568642821,-0.35,0.45,bearish,"The stock shows negative short-term momentum with price below both MA50 and MA200, though a recent MACD bullish cross provides some counter-signal. High volatility reduces confidence in any directional move, while volume indicators show weak accumulation.",short,-0.11762513728564127,downtrend_high_vol,0.4766687980499744,"{'score': np.float64(-0.20153579871412078), 'components': {'momentum_returns': np.float64(-0.40291626992764984), 'macd_signal': np.float64(0.3017988836942582), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bearish momentum'}","{'score': np.float64(-0.7242321322615985), 'components': {'ma_structure': -1.0, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.6560073661789841), 'cross_boost': 0.0}, 'interpretation': 'Strong downtrend (strong ADX=26.2)'}","{'score': 0.33999999999999997, 'components': {'obv': 0.5, 'accumulation_distribution': 0.0, 'volume_spike': 0.7, 'confirmation_bonus': 0.0}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.2480437637434442), 'components': {'sharpe': np.float64(0.385396632172), 'sortino': np.float64(0.3059609029376289), 'max_drawdown': np.float64(0.10493037401727356), 'volatility': 0.1, 'beta': 0.3}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.17630022945916246), 'components': {'relative_performance': np.float64(-0.14161119289160237), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(-0.03468903656756008)}, 'interpretation': 'In-line with S&P 500'}",-0.2751875,-0.2751875,0.0,0.0,-0.02519186757512229,0.09154437456324249
2023-11-17,0.0,0.0,234.3,0.00490823730260348,0.5253738549570415,0.21,0.0,0.3,neutral,"Mixed technical signals with conflicting momentum and trend indicators in a high volatility regime. Price is below MA50 but above MA200, with MACD showing potential bullish divergence but ADX indicating weak trend strength.",hold,0.21059518885439607,uptrend_high_vol,0.48370831609903864,"{'score': np.float64(0.3616344065890319), 'components': {'momentum_returns': np.float64(0.29591324281433823), 'macd_signal': np.float64(0.8464539937985602), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bullish momentum'}","{'score': np.float64(-0.01106196022518379), 'components': {'ma_structure': 0.5, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.5530980112591874), 'cross_boost': 0.0}, 'interpretation': 'Neutral/choppy (moderate ADX=22.1)'}","{'score': 1.0, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.7, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.28260384684988815), 'components': {'sharpe': np.float64(0.43658761268791624), 'sortino': np.float64(0.36114054895997816), 'max_drawdown': np.float64(0.13759781300607066), 'volatility': 0.1, 'beta': 0.3}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(0.3633106386727377), 'components': {'relative_performance': np.float64(0.38234755070719284), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(-0.019036912034455115)}, 'interpretation': 'Moderate outperformance vs S&P 500'}",0.0,-0.2751875,0.2751875,0.00013759375,-0.00013759375,0.00490823730260348
2023-11-24,0.0,0.0,235.45,0.01435548948821408,0.5213572107232575,0.21,0.0,0.3,neutral,"Mixed technical signals with conflicting momentum and trend indicators in a high volatility regime. While volume accumulation is positive, the lack of trend strength and momentum divergence reduces conviction for directional moves over a 1-week horizon.",hold,0.13382493461482037,choppy_high_vol,0.30383872711518717,"{'score': np.float64(0.48758679807155125), 'components': {'momentum_returns': np.float64(0.5474201677153328), 'macd_signal': np.float64(0.6588184452829247), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bullish momentum'}","{'score': np.float64(-0.006232812598783263), 'components': {'ma_structure': 0.5, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.44520089991308864), 'cross_boost': 0.0}, 'interpretation': 'Neutral/choppy (weak ADX=17.8)'}","{'score': 0.8600000000000001, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.3, 'confirmation_bonus': 0.0}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.32646033506025196), 'components': {'sharpe': np.float64(0.5223322912623364), 'sortino': np.float64(0.4518059721501676), 'max_drawdown': np.float64(0.13759781300607), 'volatility': 0.1, 'beta': 0.3}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.012466413959055206), 'components': {'relative_performance': np.float64(0.187337137103922), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(0.0001964489370228084)}, 'interpretation': 'In-line with S&P 500'}",0.0,0.0,0.0,0.0,0.0,0.01435548948821408
2023-12-01,0.2751875,0.2751875,238.83,0.020977264162793663,0.497253087317115,0.6386290953627349,0.35,0.55,bullish,"Strong short-term momentum with positive trend alignment and volume confirmation, though high volatility reduces conviction for the 1-week horizon. Price is above both MA50 and MA200 with MACD histogram positive, supporting continuation.",long,0.12258190725469666,choppy_high_vol,0.36790366753914383,"{'score': np.float64(0.3035340078565409), 'components': {'momentum_returns': np.float64(0.33063989116724274), 'macd_signal': np.float64(0.4430903929891654), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bullish momentum'}","{'score': np.float64(0.17734532985140392), 'components': {'ma_structure': 1.0, 'price_structure': 0.0, 'adx_multiplier': np.float64(0.42225078536048555), 'cross_boost': 0.0}, 'interpretation': 'Neutral/choppy (weak ADX=16.9)'}","{'score': 1.0, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.7, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.3123599666314726), 'components': {'sharpe': np.float64(0.49499219347451007), 'sortino': np.float64(0.4223142766880099), 'max_drawdown': np.float64(0.13759781300607044), 'volatility': 0.1, 'beta': 0.3}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.29682229260212406), 'components': {'relative_performance': np.float64(-0.08817703135881169), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(-0.00864526124331238)}, 'interpretation': 'Moderate underperformance vs S&P 500'}",0.2751875,0.0,0.2751875,0.00013759375,0.005635087131798781,0.020977264162793663
2023-12-08,0.0,0.0,243.84,0.03961614173228356,0.4437283308366434,0.21,0.0,0.3,neutral,Mixed technical signals with positive short-term momentum but conflicting trend indicators and high volatility. Volume confirmation is present but volatility regime reduces confidence for a 1-week horizon.,hold,0.08399719128695153,choppy_high_vol,0.32639901695043305,"{'score': np.float64(0.2352903667660797), 'components': {'momentum_returns': np.float64(0.32105346033383064), 'macd_signal': np.float64(0.13302808774544883), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bullish momentum'}","{'score': np.float64(0.16161799047687095), 'components': {'ma_structure': 1.0, 'price_structure': 0.0, 'adx_multiplier': np.float64(0.3848047392306452), 'cross_boost': 0.0}, 'interpretation': 'Neutral/choppy (weak ADX=15.4)'}","{'score': 0.8600000000000001, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.3, 'confirmation_bonus': 0.0}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.36722466761509664), 'components': {'sharpe': np.float64(0.5066639994131008), 'sortino': np.float64(0.4332342664420183), 'max_drawdown': np.float64(0.33431445801105086), 'volatility': 0.1, 'beta': 0.3}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.32254560270407084), 'components': {'relative_performance': np.float64(-0.11502041410525007), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(-0.0075251885988208145)}, 'interpretation': 'Moderate underperformance vs S&P 500'}",0.0,0.2751875,0.2751875,0.00013759375,-0.00013759375,0.03961614173228356
2023-12-15,0.2751875,0.2751875,253.5,-0.0037869822485206983,0.44826011609581656,0.5368099976359573,0.35,0.45,bullish,"The stock shows positive short-term momentum with price above key moving averages and MACD bullish cross, supported by volume accumulation trends. However, high volatility and conflicting momentum signals reduce confidence for the 1-week horizon.",long,0.08619995271914453,choppy_high_vol,0.3551699834517006,"{'score': np.float64(0.07912678401005459), 'components': {'momentum_returns': np.float64(0.08960209040693619), 'macd_signal': np.float64(0.10442712622773032), 'rsi_moderation': 0.0}, 'interpretation': 'Neutral momentum'}","{'score': np.float64(0.2647972101572395), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.3426464934746888), 'cross_boost': 0.0}, 'interpretation': 'Moderate uptrend (weak ADX=13.7)'}","{'score': 1.0, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.7, 'confirmation_bonus': 0.2}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.47414084597814454), 'components': {'sharpe': np.float64(0.5927252367936108), 'sortino': np.float64(0.522815342184989), 'max_drawdown': np.float64(0.5870408260122537), 'volatility': 0.1, 'beta': 0.3}, 'interpretation': 'Moderate risk profile'}","{'score': np.float64(-0.5091769331634467), 'components': {'relative_performance': np.float64(-0.3205886584405774), 'trend_bonus': -0.2, 'capture_ratio_score': np.float64(0.011411725277130769)}, 'interpretation': 'Strong underperformance vs S&P 500'}",0.2751875,0.0,0.2751875,0.00013759375,-0.0011797239275147895,-0.0037869822485206983
2023-12-22,0.2751875,0.2751875,252.54,-0.016076661122990443,0.44876178714102555,0.5403128098851502,0.35,0.45,bullish,"The stock shows positive short-term momentum with price above key moving averages and MACD histogram positive, but high volatility and weak trend strength limit confidence. Volume indicators confirm accumulation, supporting continuation potential over the 1-week horizon.",long,0.15625619770300206,choppy_high_vol,0.3516896691960507,"{'score': np.float64(0.25982524307693866), 'components': {'momentum_returns': np.float64(0.3385360180514255), 'macd_signal': np.float64(0.19888415671756032), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bullish momentum'}","{'score': np.float64(0.2723671401285478), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.352441951512096), 'cross_boost': 0.0}, 'interpretation': 'Moderate uptrend (weak ADX=14.1)'}","{'score': 0.8600000000000001, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.3, 'confirmation_bonus': 0.0}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.5270030146592489), 'components': {'sharpe': np.float64(0.6956842972539996), 'sortino': np.float64(0.6326875948999279), 'max_drawdown': np.float64(0.5870408260122537), 'volatility': 0.1, 'beta': 0.3}, 'interpretation': 'Moderate risk profile'}","{'score': np.float64(-0.04890561688649102), 'components': {'relative_performance': np.float64(-0.06619744102395003), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(0.01729182413745901)}, 'interpretation': 'In-line with S&P 500'}",0.2751875,0.2751875,0.0,0.0,-0.004424096182782932,-0.016076661122990443
2023-12-29,0.0,0.0,248.48,-0.04422891178364452,0.4523306854115139,0.21,0.0,0.3,neutral,"Mixed technical signals with positive short-term momentum and volume confirmation offset by high volatility and weak trend strength. The stock shows modest 1-month and 3-month gains with OBV and accumulation distribution trending up, but ADX indicates weak trend strength and volatility is elevated.",hold,0.14830319852602714,choppy_high_vol,0.34890611948410954,"{'score': np.float64(0.17054227613675785), 'components': {'momentum_returns': np.float64(0.222565403294474), 'macd_signal': np.float64(0.12937381997674868), 'rsi_moderation': 0.0}, 'interpretation': 'Neutral momentum'}","{'score': np.float64(0.28422618413582545), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.367787505351741), 'cross_boost': 0.0}, 'interpretation': 'Moderate uptrend (weak ADX=14.7)'}","{'score': 0.8600000000000001, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.3, 'confirmation_bonus': 0.0}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.6125523415637394), 'components': {'sharpe': np.float64(0.8498512273803863), 'sortino': np.float64(0.8291838342328023), 'max_drawdown': np.float64(0.5870408260122519), 'volatility': 0.1, 'beta': 0.3}, 'interpretation': 'Good risk profile'}","{'score': np.float64(-0.07508855467514304), 'components': {'relative_performance': np.float64(-0.13647741818372866), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(0.06138886350858562)}, 'interpretation': 'In-line with S&P 500'}",0.0,0.2751875,0.2751875,0.00013759375,-0.00013759375,-0.04422891178364452
2024-01-05,0.0,0.0,237.49,-0.07831908711945779,0.44131442740427085,0.21,0.0,0.3,neutral,"Mixed technical signals with conflicting momentum and trend indicators in a high volatility regime. Short-term momentum is slightly positive but medium-term momentum is negative, while trend signals show price above key moving averages but bearish MACD cross.",hold,-0.06494738832338111,choppy_high_vol,0.1997315859131834,"{'score': np.float64(-0.17345774365244138), 'components': {'momentum_returns': np.float64(-0.14105122542807522), 'macd_signal': np.float64(-0.4088722356209624), 'rsi_moderation': 0.0}, 'interpretation': 'Neutral momentum'}","{'score': np.float64(0.26378465779469357), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.34133625491031777), 'cross_boost': 0.0}, 'interpretation': 'Moderate uptrend (weak ADX=13.7)'}","{'score': 0.46, 'components': {'obv': 0.5, 'accumulation_distribution': 0.5, 'volume_spike': 0.3, 'confirmation_bonus': 0.0}, 'interpretation': 'Neutral volume'}","{'score': np.float64(0.6133911091140999), 'components': {'sharpe': np.float64(0.8364897936609816), 'sortino': np.float64(0.8534198225637099), 'max_drawdown': np.float64(0.5870408260122535), 'volatility': 0.1, 'beta': 0.3}, 'interpretation': 'Good risk profile'}","{'score': np.float64(-0.43287895472615745), 'components': {'relative_performance': np.float64(-0.49501832553196295), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(0.06213937080580553)}, 'interpretation': 'Moderate underperformance vs S&P 500'}",0.0,0.0,0.0,0.0,-0.0,-0.07831908711945779
2024-01-12,-0.3538125,-0.3538125,218.89,-0.03060898168029602,0.4509561745235141,0.6901603488968746,-0.45,0.6,bearish,"The stock exhibits strong bearish momentum across short-term timeframes (1m, 3m, 6m) with negative MACD histogram and price below both MA50 and MA200, indicating a downtrend. Volume indicators (OBV and Accumulation-Distribution trending down) confirm selling pressure, though volatility is high which reduces confidence.",short,-0.25320697793749297,choppy_high_vol,0.32562244227812254,"{'score': np.float64(-0.41097240901163185), 'components': {'momentum_returns': np.float64(-0.4502737832959649), 'macd_signal': np.float64(-0.5914722493462732), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bearish momentum'}","{'score': np.float64(-0.1813992821774188), 'components': {'ma_structure': -1.0, 'price_structure': 0.0, 'adx_multiplier': np.float64(0.43190305280337815), 'cross_boost': 0.0}, 'interpretation': 'Neutral/choppy (weak ADX=17.3)'}","{'score': 0.16, 'components': {'obv': 0.0, 'accumulation_distribution': 0.0, 'volume_spike': 0.3, 'confirmation_bonus': 0.1}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.5662900133743801), 'components': {'sharpe': np.float64(0.7504861849753208), 'sortino': np.float64(0.7469197568936026), 'max_drawdown': np.float64(0.5870408260122533), 'volatility': 0.1, 'beta': 0.3}, 'interpretation': 'Moderate risk profile'}","{'score': np.float64(-0.5142317205379353), 'components': {'relative_performance': np.float64(-0.5500615560310629), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(0.03582983549312759)}, 'interpretation': 'Strong underperformance vs S&P 500'}",-0.3538125,0.0,0.3538125,0.00017690624999999998,0.010652934080759735,-0.03060898168029602
2024-01-19,-0.3538125,-0.3538125,212.19,-0.13638720015080819,0.4396435562875004,0.7427970686095013,-0.45,0.65,bearish,"The stock exhibits strong bearish momentum across short-term timeframes with price below key moving averages and negative MACD readings. While oversold RSI suggests potential for a bounce, the high volatility regime and lack of volume confirmation reduce confidence in any immediate reversal.",short,-0.3059413721900263,choppy_high_vol,0.4725794802665092,"{'score': np.float64(-0.6261226745935784), 'components': {'momentum_returns': np.float64(-0.7189113037734707), 'macd_signal': np.float64(-0.7941516357041121), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bearish momentum'}","{'score': np.float64(-0.38128810695708315), 'components': {'ma_structure': -1.0, 'price_structure': 0.0, 'adx_multiplier': np.float64(0.6354801782618053), 'cross_boost': 0.0}, 'interpretation': 'Moderate downtrend (strong ADX=25.4)'}","{'score': 0.24, 'components': {'obv': 0.0, 'accumulation_distribution': 0.0, 'volume_spike': 0.7, 'confirmation_bonus': 0.1}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.5082952664928577), 'components': {'sharpe': np.float64(0.6425587061432073), 'sortino': np.float64(0.6188372407341591), 'max_drawdown': np.float64(0.5870408260122546), 'volatility': 0.1, 'beta': 0.3}, 'interpretation': 'Moderate risk profile'}","{'score': np.float64(-0.6309809994658774), 'components': {'relative_performance': np.float64(-0.641946067821098), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(0.010965068355220575)}, 'interpretation': 'Strong underperformance vs S&P 500'}",-0.3538125,-0.3538125,0.0,0.0,0.048255496253357816,-0.13638720015080819
2024-01-26,-0.3538125,-0.3538125,183.25,0.025429740791268696,0.4584834172097124,0.7436729669645853,-0.45,0.65,bearish,"The stock exhibits strong bearish momentum across all short-term timeframes (1m, 3m, 6m) with negative returns, supported by a clear downtrend in price below both MA50 and MA200. Volume indicators confirm the selling pressure with OBV and Accumulation-Distribution trending down, though the extreme oversold RSI suggests potential for a short-term bounce.",short,-0.32345933929170595,choppy_high_vol,0.47471076875209706,"{'score': np.float64(-0.6539323777127195), 'components': {'momentum_returns': np.float64(-0.7591959865990063), 'macd_signal': np.float64(-0.8272749321168267), 'rsi_moderation': 0.0}, 'interpretation': 'Strong bearish momentum'}","{'score': np.float64(-0.4858372336807885), 'components': {'ma_structure': -1.0, 'price_structure': 0.0, 'adx_multiplier': np.float64(0.8097287228013142), 'cross_boost': 0.0}, 'interpretation': 'Moderate downtrend (strong ADX=32.4)'}","{'score': 0.22, 'components': {'obv': 0.0, 'accumulation_distribution': 0.0, 'volume_spike': 0.6, 'confirmation_bonus': 0.1}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.3571421084723926), 'components': {'sharpe': np.float64(0.4852219986305351), 'sortino': np.float64(0.41690294962245744), 'max_drawdown': np.float64(0.33277967583496215), 'volatility': 0.1, 'beta': 0.3}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.8236163087132206), 'components': {'relative_performance': np.float64(-0.7875604299394046), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(-0.036055878773816004)}, 'interpretation': 'Strong underperformance vs S&P 500'}",-0.3538125,-0.3538125,0.0,0.0,-0.008997360163710754,0.025429740791268696
2024-02-02,-0.3538125,-0.3538125,187.91,0.030120802511840683,0.45092623565109646,0.7398812912496813,-0.45,0.65,bearish,"The stock exhibits strong bearish momentum with negative 1-month and 3-month returns, confirmed by a death cross and price below both MA50 and MA200. Volume indicators (OBV and Accumulation-Distribution) show distribution, supporting the downtrend, though high volatility reduces confidence in the magnitude of further downside.",short,-0.24762582499362407,downtrend_high_vol,0.4861690387477685,"{'score': np.float64(-0.46334814049108547), 'components': {'momentum_returns': np.float64(-0.5724266904361897), 'macd_signal': np.float64(-0.4563539585378109), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bearish momentum'}","{'score': -1.0, 'components': {'ma_structure': -1.0, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.9371872501054034), 'cross_boost': -0.3}, 'interpretation': 'Strong downtrend (strong ADX=37.5)'}","{'score': 0.16, 'components': {'obv': 0.0, 'accumulation_distribution': 0.0, 'volume_spike': 0.3, 'confirmation_bonus': 0.1}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.307803100732024), 'components': {'sharpe': np.float64(0.39111703279807597), 'sortino': np.float64(0.3113653596693038), 'max_drawdown': np.float64(0.3327796758349617), 'volatility': 0.1, 'beta': 0.3}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.9118754477108718), 'components': {'relative_performance': np.float64(-0.8526553294732733), 'trend_bonus': 0.0, 'capture_ratio_score': np.float64(-0.05922011823759851)}, 'interpretation': 'Strong underperformance vs S&P 500'}",-0.3538125,-0.3538125,0.0,0.0,-0.01065711643872063,0.030120802511840683
